64,71.99906912446022,1
64,71.98753342032433,1
64,70.99536129832268,1
64,70.99533078074455,1
64,71.9797360599041,1
64,71.99528500437737,1
64,71.99542233347893,1
64,71.96823063492775,2
64,71.99951162934303,1
64,70.99557492136955,4
64,71.99949637055397,2
64,71.49947348237038,1
64,71.99752795696259,1
64,71.99557492136955,2
64,71.99948111176491,2
64,71.99946585297585,1
64,71.99555966258049,1
64,70.99559018015862,1
64,70.99560543894768,4
64,71.99755847454071,2
64,71.99560543894768,1
64,71.98387113213539,6
64,71.99559018015862,1
64,71.97996494174004,1
64,71.96826115250587,3
64,71.8745097219944,1
64,71.46825352311134,1
64,71.98381009697914,1
64,71.97991916537285,1
64,71.9838253557682,1
64,71.9994048178196,2
64,71.99943533539772,4
64,71.99552914500237,2
64,71.99945059418678,1
64,71.9955138862133,1
64,71.99554440379143,1
64,71.99963369965553,2
64,71.98400846123695,1
64,71.99961844086647,1
64,71.98002597689629,1
64,71.98411527276039,1
64,71.99583432078362,22
64,71.99780261516571,1
64,71.9333333671093,4
64,71.98020908236504,9
64,71.99975576996803,61
64,71.99972525238991,22
64,71.99580380320549,1
64,71.99581906199455,2
64,70.99581906199455,1
64,71.99974051117897,5
64,71.99191263318062,2
64,71.98410001397133,2
64,71.93722429871559,1
64,71.99584957957268,13
64,70.99584957957268,1
64,71.98413053154945,26
64,71.93725481629372,5
64,71.9802243411541,12
64,70.9802243411541,1
64,71.99969473481178,5
64,71.98797592520714,1
64,71.99574276804924,1
64,71.99578854441643,13
64,71.99577328562737,9
64,71.98016330599785,1
64,71.98014804720879,1
64,70.99966421723366,1
64,71.99792468547821,1
64,71.99597164988518,2
64,71.99987784028053,2
64,71.98033115267754,1
64,71.99983206391335,1
64,71.99986258149147,1
64,71.99401849508286,1
64,71.99998465180397,24
64,71.99607846140862,17
64,71.99999991059303,85
64,71.97656205296516,3
64,71.97265586256981,1
64,71.9531241953373,1
64,71.9804684817791,13
64,71.98437467217445,74
64,70.98437467217445,1
64,71.99218729138374,5
64,71.99996939301491,49
64,70.99996939301491,1
64,71.99801623821259,2
64,71.99606320261955,3
64,70.99606320261955,3
64,71.99411004781723,1
64,71.9882353246212,1
64,71.99604794383049,3
64,71.99995413422585,4
64,71.87496748566628,4
64,71.84371700882912,1
64,71.46871128678322,1
64,71.37495985627174,1
64,71.98434415459633,10
64,71.97653153538704,2
64,71.96871891617775,1
64,71.98043796420097,1
64,70.9648127257824,1
64,71.99215677380562,1
64,71.98825058341026,2
64,70.99607846140862,1
64,71.98045322299004,10
64,71.95310893654823,1
64,71.98435941338539,9
64,71.98240625858307,1
64,71.93748369812965,1
64,71.99414056539536,2
64,71.99804675579071,3
64,71.99609372019768,7
64,70.99609372019768,4
64,71.93749895691872,4
64,71.86718538403511,2
64,71.92187371850014,6
64,71.8749980032444,1
64,70.87109181284904,2
64,71.46874180436134,3
64,71.34373989701271,1
64,71.37499037384987,1
64,71.4999922811985,3
64,71.99993887543678,14
64,71.99992361664772,4
64,71.99603268504143,10
64,71.98039218783379,3
64,71.98040744662285,1
64,71.9843136370182,1
64,71.98429837822914,1
64,71.99601742625237,19
64,71.9960021674633,2
64,71.99990835785866,3
64,71.9998930990696,3
64,71.99598690867424,2
64,70.99603268504143,7
64,70.99459835886955,1
64,70.99462887644768,1
64,71.99475094676018,1
64,71.99487301707268,8
64,71.92065301537514,2
64,71.99877920746803,42
64,71.93626299500465,1
64,71.98313871026039,1
64,71.97923251986504,1
64,71.98315396904945,32
64,71.99096658825874,1
64,71.93627825379372,2
64,71.99485775828362,3
64,71.99876394867897,4
64,71.99874868988991,6
64,71.99093607068062,1
64,71.98312345147133,4
64,71.99871817231178,2
64,71.99481198191643,1
64,71.99694812297821,1
64,71.99890127778053,1
64,71.99510189890862,5
64,71.99902334809303,53
64,71.93652239441872,10
64,71.93650713562965,2
64,71.99900808930397,3
64,71.99899283051491,8
64,71.99508664011955,1
64,71.98336759209633,6
64,71.87399092316628,1
64,71.99511715769768,10
64,71.99316400289536,1
64,70.99511715769768,1
64,71.98339810967445,29
64,71.9794919192791,3
64,71.99121072888374,3
64,71.8740214407444,1
64,71.9833370745182,1
64,71.99505612254143,2
64,71.99504086375237,5
64,71.98388636112213,1
64,71.99951159954071,2
64,71.96630802750587,1
64,71.99949634075165,1
64,71.99948108196259,1
64,71.99752798676491,1
64,71.99751272797585,1
64,71.99975574016571,3
64,71.99583429098129,2
64,71.99584954977036,3
64,71.99780264496803,2
64,71.99597162008286,2
64,71.99011209607124,1
64,71.99792471528053,2
64,71.99398800730705,1
64,71.99987781047821,2
64,71.49401089549065,1
64,71.99401852488518,2
64,71.99395748972893,1
64,71.99804678559303,8
64,71.99999988079071,10
64,71.99609369039536,1
64,71.99414059519768,3
64,71.99023416638374,2
64,71.98242154717445,2
64,71.9511710703373,4
64,71.96679630875587,3
64,71.4980391561985,1
64,71.99801626801491,5
64,71.99995410442352,1
64,71.99800100922585,1
64,71.99411007761955,1
64,71.99606317281723,1
64,71.97848483920097,1
64,71.98240628838539,3
64,71.99998462200165,2
64,71.99803152680397,1
64,71.98435938358307,3
64,71.99798575043678,1
64,71.99475091695786,1
64,71.99877917766571,4
64,71.99876391887665,1
64,71.99485772848129,2
64,71.99487298727036,3
64,71.99291989207268,1
64,71.99694815278053,1
64,71.9949340224266,1
64,71.99902331829071,6
64,71.99511712789536,3
64,71.99707022309303,2
64,71.99316403269768,2
64,71.99914547801018,3
64,71.99926754832268,4
64,71.99142441153526,1
64,71.99923703074455,3
64,71.99145492911339,2
64,71.97973600029945,3
64,71.9836423099041,1
64,71.99925228953362,10
64,71.99922177195549,1
64,71.9367513358593,1
64,70.99926754832268,3
64,70.99923703074455,1
64,71.99920651316643,2
64,71.99139389395714,2
64,71.99919125437737,1
64,71.98356601595879,1
64,70.99935910105705,14
64,70.99938961863518,26
64,70.9682306945324,1
64,71.99168381094933,5
64,70.87447926402092,1
64,71.99951168894768,6
64,71.99560537934303,2
64,70.99948117136955,54
64,71.99948117136955,9
64,71.99557486176491,1
64,71.99751275777817,2
64,71.99555960297585,3
64,71.99946591258049,3
64,71.99166855216026,7
64,71.99752801656723,3
64,71.9682306945324,2
64,71.87447926402092,2
64,70.99166855216026,2
64,70.99951168894768,22
64,71.99169906973839,10
64,71.99755853414536,1
64,70.99169906973839,2
64,70.9838864505291,1
64,71.9663080573082,3
64,71.96826121211052,3
64,70.87450978159904,1
64,71.49950405955315,2
64,71.8354466855526,1
64,71.86669716238976,1
64,71.84325930476189,1
64,71.9369954764843,2
64,71.97996488213539,3
64,71.98387119174004,1
64,71.96824595332146,1
64,71.99949643015862,8
64,71.99754327535629,2
64,71.84322878718376,3
64,71.99559012055397,4
64,71.37447163462639,2
64,71.46822306513786,1
64,71.99162277579308,1
64,70.9994201362133,3
64,70.99945065379143,2
64,71.99160751700401,1
64,71.99943539500237,3
64,71.99552908539772,1
64,71.99163803458214,3
64,71.99945065379143,2
64,71.99554434418678,2
64,71.9799191057682,1
64,71.9994201362133,3
64,71.99551382660866,1
64,71.9954985678196,1
64,71.99940487742424,1
64,71.99963375926018,4
64,71.99958798289299,1
64,70.99963375926018,1
64,70.96838328242302,2
64,69.99960324168205,1
64,71.99955746531487,1
64,71.99584951996803,13
64,71.9372396171093,4
64,71.9841305911541,40
64,71.93725487589836,15
64,71.92162963747978,1
64,71.91381701827049,1
64,71.99972531199455,33
64,71.9918974339962,1
64,71.99971005320549,8
64,70.99971005320549,1
64,71.99191269278526,10
64,70.99972531199455,1
64,69.99972531199455,1
64,71.98410007357597,4
64,71.93722435832024,1
64,70.9684748351574,1
64,70.87472340464592,1
64,71.99974057078362,31
64,71.98411533236504,19
64,71.98020902276039,1
64,71.99192795157433,2
64,71.99583426117897,4
64,71.99975582957268,66
64,71.99194321036339,10
64,71.98022428154945,2
64,71.97631797194481,3
64,71.98014798760414,1
64,71.99969479441643,20
64,71.9996642768383,4
64,71.99964901804924,1
64,71.99188217520714,2
64,71.99967953562737,15
64,71.93717858195305,1
64,71.99186691641808,1
64,71.98405429720879,3
64,71.9801632463932,1
64,71.98406955599785,4
64,71.99792474508286,7
64,71.99986264109612,3
64,71.49205765128136,1
64,71.49791711568832,1
64,70.96081480383873,3
64,70.87487599253654,1
64,71.99597159028053,2
64,71.98033109307289,1
64,70.87484547495842,3
64,71.49983975291252,1
64,71.99595633149147,1
64,70.9607842862606,1
64,71.99401843547821,1
64,71.99987789988518,2
64,70.99984738230705,22
64,71.99984738230705,1
64,70.98422214388847,1
64,71.99789422750473,2
64,70.99203476309776,1
64,70.9685969054699,2
64,70.99987789988518,16
64,70.99206528067589,1
64,71.99206528067589,1
64,70.9842526614666,1
64,71.98034635186195,1
64,70.96862742304802,4
64,70.99981686472893,2
64,70.9997863471508,1
64,71.93731591105461,1
64,71.99217209219933,5
64,71.99609366059303,10
64,71.93746849894524,10
64,71.93749901652336,24
64,71.97656211256981,1
64,70.9843747317791,5
64,71.98242157697678,1
64,70.96874949336052,1
64,71.9667963385582,2
64,71.95312425494194,1
64,71.96874949336052,1
64,71.93359270691872,1
64,71.92187377810478,3
64,71.91406115889549,1
64,71.9843747317791,24
64,71.99996945261955,44
64,71.99606314301491,4
64,71.9921415746212,2
64,70.87495228648186,1
64,70.99995419383049,3
64,71.99604788422585,4
64,71.99995419383049,6
64,70.99996945261955,42
64,69.99996945261955,1
64,71.99801629781723,1
64,71.87496754527092,9
64,71.92965587973595,1
64,71.92184326052666,1
64,71.97653159499168,4
64,69.98434421420097,1
64,70.98434421420097,4
64,70.9687189757824,1
64,70.9609063565731,1
64,71.98434421420097,4
64,71.86715492606163,6
64,71.84371706843376,3
64,70.87496754527092,1
64,71.99215683341026,9
64,70.99215683341026,7
64,71.99998471140862,20
64,70.99217209219933,2
64,71.9374837577343,1
64,71.98435947299004,16
64,71.97654685378075,1
64,71.98240631818771,1
64,71.96678107976913,2
64,71.95310899615288,1
64,70.87498280405998,2
64,71.99414050579071,2
64,71.99607840180397,8
64,71.37495991587639,1
64,71.46871134638786,6
64,71.49996182322502,5
64,71.4980086684227,2
64,70.99998471140862,2
64,71.99804681539536,3
64,71.99218735098839,20
64,70.99218735098839,6
64,71.98046842217445,2
64,71.87499806284904,10
64,71.86718544363976,1
64,70.87499806284904,3
64,71.49999234080315,5
64,71.49803918600082,1
64,71.34373995661736,3
64,71.49217972159386,1
64,71.46874186396599,6
64,70.98431369662285,1
64,71.99993893504143,20
64,71.4921186864376,1
64,71.96673530340195,1
64,71.96868845820427,2
64,71.99211105704308,2
64,71.98039212822914,2
64,71.98429843783379,1
64,71.93742272257805,1
64,71.99603262543678,1
64,70.99993893504143,7
64,71.9999084174633,6
64,70.9999084174633,2
64,71.99989315867424,5
64,71.99208053946495,1
64,71.99212631583214,3
64,70.99212631583214,1
64,71.98431369662285,2
64,71.9804073870182,1
64,71.99992367625237,19
64,71.99601736664772,6
64,70.99992367625237,2
64,71.99209579825401,3
64,70.99209579825401,1
64,71.99829098582268,1
64,70.99841305613518,1
64,70.9672541320324,2
64,71.99069198966026,3
64,71.99851986765862,2
64,71.99850460886955,4
64,71.99072250723839,2
64,70.9829098880291,1
64,70.87353321909904,1
64,70.99853512644768,7
64,71.99853512644768,1
64,70.99850460886955,5
64,70.9984435737133,1
64,71.93235674500465,1
64,71.99682611227036,2
64,71.99485769867897,8
64,71.99877926707268,46
64,71.93627831339836,8
64,71.99874874949455,4
64,71.99873349070549,3
64,71.99093613028526,2
64,70.99874874949455,1
64,71.98312351107597,4
64,71.99487295746803,10
64,71.98313876986504,1
64,71.9362630546093,1
64,71.99876400828362,8
64,71.92065307497978,2
64,71.91284045577049,1
64,71.99096664786339,6
64,71.9831540286541,33
64,71.97534140944481,1
64,70.96752879023552,1
64,71.93237200379372,2
64,71.99871823191643,11
64,71.99090561270714,1
64,71.99870297312737,2
64,71.99499502778053,1
64,70.9832760989666,1
64,70.99887081980705,1
64,70.99890133738518,1
64,70.87389943003654,1
64,70.96765086054802,1
64,70.99105820059776,1
64,71.99890133738518,2
64,70.99884030222893,1
64,70.9988097846508,1
64,71.98338291049004,1
64,71.99902340769768,43
64,71.99510183930397,4
64,71.99900814890862,9
64,71.97947660088539,2
64,71.99119552969933,1
64,71.93652245402336,29
64,70.96777293086052,1
64,70.9833981692791,6
64,71.92089721560478,3
64,71.99511709809303,8
64,71.9365071952343,1
64,71.99899289011955,17
64,71.99897763133049,4
64,71.99118027091026,2
64,70.99899289011955,5
64,71.87399098277092,2
64,71.93649193644524,8
64,71.98336765170097,4
64,71.97555503249168,1
64,71.86617836356163,1
64,70.87402150034904,1
64,71.99121078848839,2
64,70.99902340769768,6
64,71.9833981692791,22
64,71.97949185967445,1
64,71.98332187533379,1
64,71.99896237254143,9
64,71.99894711375237,11
64,70.99896237254143,6
64,70.98333713412285,2
64,71.99504080414772,1
64,71.99111923575401,1
64,71.99891659617424,1
64,71.99729916453362,2
